uuid,task_type,question_type,query,question,options,answer,exp,other,source,medical competencies,medical disciplines,disease,symptom,procedure,equipment,drug,item,body,microbes,department,disease taboos,disease advices,level
54473a67-db5d-4ea2-a00e-8b05a7614b85,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
最能反映医患关系性质的表述是一种（　　）。
请从以下选项中选择一个答案：
A.陌生人关系
B.信托关系
C.主动—被动关系
D.类似父子的关系
E.商品关系

请注意，请你先给出正确答案，再给出你的解释。",最能反映医患关系性质的表述是一种（　　）。,"['A.陌生人关系', 'B.信托关系', 'C.主动—被动关系', 'D.类似父子的关系', 'E.商品关系']",B,,医学伦理学,MedQA,,,,,,,,,,,,,,
eb290df0-135a-40ec-aecf-4c6133597e3e,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
医患之间的道德关系是（　　）。
请从以下选项中选择一个答案：
A.主从关系
B.商品关系
C.信托关系
D.陌生关系
E.私人关系

请注意，请你先给出正确答案，再给出你的解释。",医患之间的道德关系是（　　）。,"['A.主从关系', 'B.商品关系', 'C.信托关系', 'D.陌生关系', 'E.私人关系']",C,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
72329928-6eb6-41b5-8934-5cb0741718e5,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于病人的道德权利，下述提法中正确的是（　　）。
请从以下选项中选择一个答案：
A.病人都享有稀有卫生资源分配的权利
B.病人都有要求开假休息的权利
C.医生在任何情况下都不能超越病人要求保密的权利
D.病人被免除社会责任的权利是随意的
E.知情同意是病人自主权的具体形式

请注意，请你先给出正确答案，再给出你的解释。",关于病人的道德权利，下述提法中正确的是（　　）。,"['A.病人都享有稀有卫生资源分配的权利', 'B.病人都有要求开假休息的权利', 'C.医生在任何情况下都不能超越病人要求保密的权利', 'D.病人被免除社会责任的权利是随意的', 'E.知情同意是病人自主权的具体形式']",E,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
475524fb-a15b-4067-b863-0be45e196219,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
最近报道一女青年接受X光检查时，对医生让其脱掉上衣不解，甚至认为医生这样做是非常无礼的，有的甚至因此发生纠纷。此案例说明的核心伦理学问题是（　　）。
请从以下选项中选择一个答案：
A.患者的思想太封建了
B.医生没有任何可指责之处
C.应有女护士在旁陪伴
D.医院应该在X光检查室门口出示须知
E.医生没有完全尽到让患者知情同意的义务

请注意，请你先给出正确答案，再给出你的解释。",最近报道一女青年接受X光检查时，对医生让其脱掉上衣不解，甚至认为医生这样做是非常无礼的，有的甚至因此发生纠纷。此案例说明的核心伦理学问题是（　　）。,"['A.患者的思想太封建了', 'B.医生没有任何可指责之处', 'C.应有女护士在旁陪伴', 'D.医院应该在X光检查室门口出示须知', 'E.医生没有完全尽到让患者知情同意的义务']",E,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,['X光'],,,,,,,,
9c49265a-f783-4e30-8544-dccf1524bcf3,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于正确处理医务人员之间的关系的意义，错误的是（　　）。
请从以下选项中选择一个答案：
A.有利于医学事业的发展
B.有利于为患者提供高质量的服务
C.有利于医院整体的发展
D.有利于建立和谐的医患关系
E.有利于医务人员团结起来维护自身的利益

请注意，请你先给出正确答案，再给出你的解释。",关于正确处理医务人员之间的关系的意义，错误的是（　　）。,"['A.有利于医学事业的发展', 'B.有利于为患者提供高质量的服务', 'C.有利于医院整体的发展', 'D.有利于建立和谐的医患关系', 'E.有利于医务人员团结起来维护自身的利益']",E,,医学伦理学,MedQA,,,,,,,,,,,,,,
036e5346-0810-4285-a7cc-5872f3db1f54,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
医务人员共同的首要义务和天职是（　　）。
请从以下选项中选择一个答案：
A.维护医务人员和医院的自身利益
B.维护医务人员和医院的声誉
C.维护医院的经济效益
D.维护病人的利益和社会公益
E.维护医务人员之间的和谐

请注意，请你先给出正确答案，再给出你的解释。",医务人员共同的首要义务和天职是（　　）。,"['A.维护医务人员和医院的自身利益', 'B.维护医务人员和医院的声誉', 'C.维护医院的经济效益', 'D.维护病人的利益和社会公益', 'E.维护医务人员之间的和谐']",D,,医学伦理学,MedQA,,,,,,,,,,,,,,
c7c46456-b19f-4b23-a6c8-fca8fdd26bbe,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
下列各项中，不利于医院整体效应发挥的是群体间的（　　）。
请从以下选项中选择一个答案：
A.互补
B.师承
C.控制
D.离心
E.合作

请注意，请你先给出正确答案，再给出你的解释。",下列各项中，不利于医院整体效应发挥的是群体间的（　　）。,"['A.互补', 'B.师承', 'C.控制', 'D.离心', 'E.合作']",D,,医学伦理学,MedQA,,,,,,,,,,,,,,
670ab99f-ce0d-4fce-bd21-c348b3199844,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
在医疗实践中，医务人员应具备的最起码医德情感是（　　）。
请从以下选项中选择一个答案：
A.克己
B.正直
C.同情
D.有利
E.公正

请注意，请你先给出正确答案，再给出你的解释。",在医疗实践中，医务人员应具备的最起码医德情感是（　　）。,"['A.克己', 'B.正直', 'C.同情', 'D.有利', 'E.公正']",C,,医学伦理学,MedQA,公卫法律伦理,,,,,,,,,,,,,
bfe44c5c-c1a8-4f06-a62a-1c29b0fd783a,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
医德修养要坚持（　　）。
请从以下选项中选择一个答案：
A.集体性
B.组织性
C.实践性
D.强制性
E.机动性

请注意，请你先给出正确答案，再给出你的解释。",医德修养要坚持（　　）。,"['A.集体性', 'B.组织性', 'C.实践性', 'D.强制性', 'E.机动性']",C,,医学伦理学,MedQA,公卫法律伦理,,,,,,,,,,,,,
cbc24afe-6304-4df6-8a24-4b1688e02b2d,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于医德评价的方式，正确的是（　　）。
请从以下选项中选择一个答案：
A.社会习俗、社会舆论和传统信念
B.传统习俗、个人修养和社会信念
C.内心信念、传统习俗和社会舆论
D.社会舆论、传统信念与良好动机
E.完美效果、社会习俗和内心信念

请注意，请你先给出正确答案，再给出你的解释。",关于医德评价的方式，正确的是（　　）。,"['A.社会习俗、社会舆论和传统信念', 'B.传统习俗、个人修养和社会信念', 'C.内心信念、传统习俗和社会舆论', 'D.社会舆论、传统信念与良好动机', 'E.完美效果、社会习俗和内心信念']",C,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
98533c88-d772-4a0b-a907-98542819e33e,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于人体实验的第一个伦理学文献是（　　）。
请从以下选项中选择一个答案：
A.《赫尔辛基宣言》
B.《纽伦堡法典》
C.《日内瓦宣言》
D.《东京宣言》
E.《夏威夷宣言》

请注意，请你先给出正确答案，再给出你的解释。",关于人体实验的第一个伦理学文献是（　　）。,"['A.《赫尔辛基宣言》', 'B.《纽伦堡法典》', 'C.《日内瓦宣言》', 'D.《东京宣言》', 'E.《夏威夷宣言》']",B,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
877aa6b7-6845-4d31-89dd-035ccb43619e,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于涉及人体的临床医学研究，正确的是（　　）。
请从以下选项中选择一个答案：
A.必须在开始之前提交伦理委员会审查
B.在进行中必须提交伦理委员会审查
C.必须在开始之后提交伦理委员会审查
D.必须在完成之后提交伦理委员会进行监督
E.只要遵守国际国内准则就无须提交伦理委员会审查

请注意，请你先给出正确答案，再给出你的解释。",关于涉及人体的临床医学研究，正确的是（　　）。,"['A.必须在开始之前提交伦理委员会审查', 'B.在进行中必须提交伦理委员会审查', 'C.必须在开始之后提交伦理委员会审查', 'D.必须在完成之后提交伦理委员会进行监督', 'E.只要遵守国际国内准则就无须提交伦理委员会审查']",A,,医学伦理学,MedQA,公卫法律伦理,临床医学,,,,,,,,,,,,
458973cf-38f2-4072-921d-ec20f10293db,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于人体实验中的知情同意，正确的是（　　）。
请从以下选项中选择一个答案：
A.“知情”是指受试者参加实验前，知道即将开始的实验的目的、方法、预期的好处，不包括潜在的严重的风险，以免增加受试者的心理负担
B.“同意”是指受试者口头上明确表示同意参加实验
C.缺乏或丧失自主能力的人不能作为受试者参加实验
D.已同意参加实验的受试者签署知情同意书后，可以随意退出实验
E.如果受试者是病人，不能参加人体实验

请注意，请你先给出正确答案，再给出你的解释。",关于人体实验中的知情同意，正确的是（　　）。,"['A.“知情”是指受试者参加实验前，知道即将开始的实验的目的、方法、预期的好处，不包括潜在的严重的风险，以免增加受试者的心理负担', 'B.“同意”是指受试者口头上明确表示同意参加实验', 'C.缺乏或丧失自主能力的人不能作为受试者参加实验', 'D.已同意参加实验的受试者签署知情同意书后，可以随意退出实验', 'E.如果受试者是病人，不能参加人体实验']",D,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
c3b99e23-f338-4b0f-b5ad-3e3cd0ebf20d,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
世界上第一个安乐死合法化的国家是（　　）。
请从以下选项中选择一个答案：
A.荷兰
B.美国
C.比利时
D.丹麦
E.澳大利亚

请注意，请你先给出正确答案，再给出你的解释。",世界上第一个安乐死合法化的国家是（　　）。,"['A.荷兰', 'B.美国', 'C.比利时', 'D.丹麦', 'E.澳大利亚']",A,,医学伦理学,MedQA,,,,,,,,,,,,,,
3e490a16-c777-4bc6-9039-1268702d8993,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
现代临终关怀事业的创立者是（　　）。
请从以下选项中选择一个答案：
A.南丁格尔
B.乔治
C.桑德斯
D.罗纳德
E.约翰

请注意，请你先给出正确答案，再给出你的解释。",现代临终关怀事业的创立者是（　　）。,"['A.南丁格尔', 'B.乔治', 'C.桑德斯', 'D.罗纳德', 'E.约翰']",C,,医学伦理学,MedQA,,['临终关怀科'],,,,,,,,,['临终关怀科'],,,
d2b31669-efb3-4f3f-b374-85dfa43c9348,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于临终关怀符合伦理学的原因，说法错误的是（　　）。
请从以下选项中选择一个答案：
A.可以减轻家庭的经济负担
B.提高病人的生命质量
C.可以缩短病人的痛苦的生命时限
D.客观上可以节约卫生资源
E.为了人类文明的进步

请注意，请你先给出正确答案，再给出你的解释。",关于临终关怀符合伦理学的原因，说法错误的是（　　）。,"['A.可以减轻家庭的经济负担', 'B.提高病人的生命质量', 'C.可以缩短病人的痛苦的生命时限', 'D.客观上可以节约卫生资源', 'E.为了人类文明的进步']",A,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,['临终关怀科'],,,
